text,label
一直很喜欢他家的菜，全部，擂椒荷包蛋最爱,positive
有点辣还行吧，米饭少,positive
好吃得不得了！懒得出门了哈哈哈,positive
快递员很给力，很快就送到了，谢谢，辛苦啦快递员,positive
不错，还挺好的。百度送餐员态度挺好的,positive
非常好吃也很快,positive
很不错，好吃，以后还会买,positive
速度很赞，服务很好，不错,positive
老公喜欢这家的炝炒湖南大白菜，点了很多次了。派送也很给力,positive
真快！还省了15元,positive
服务特别好！！,positive
送餐小哥帅气，态度好，菜品新鲜，扫光光喽!,positive
不错，很好吃。,positive
还不错，辣椒很好吃,positive
基本隔一天吃一次，小炒牛肉不错，吃不腻。,positive
服务好，菜挺好吃的,positive
送菜速度很快，很好，谢谢师傅,positive
很快，不过,positive
态度好，菜味佳,positive
好吃是好吃，就是牛肉味不浓,positive
味道很好！,positive
紫苏黄瓜油大了点。烧椒皮蛋醋多了辣椒吃起来发酸,positive
好吃，就是米饭少了点,positive
莴笋和烟笋什么区别？我点的是绿色的那种青笋怎么给我送个黑色的请问哪个菜名是砂锅里绿色的青笋,positive
非常正宗的湖南菜,positive
腊牛肉好吃极了！,positive
这么大的风！骑士送来还是热的！速度真心快！,positive
评价晚了点，服务很好很赞,positive
配送员的速度超快，本来预计10:45到的，10:25就送到了！！非常满意,positive
很辣、但是很香～吃完一次还想吃哈、送餐速度也很快～,positive
比预定时间快了20分钟～很好～,positive
骑士非常负责，谢谢您，辛苦,positive
作为襄阳人，就是这个味！,positive
少一份肉末酸豆角，因为上次少个卤蛋，这次多给了个卤蛋,positive
速度快，态度好，好评！,positive
辣！很辣！很过瘾的辣！,positive
热干面不好吃。。鹌鹑皮蛋调料汁味道好怪，其它的还挺好，派送员服务很好！,positive
太爱吃了，经常定，速度特快,positive
味道很正，速度超快，定过好几次了,positive
严寒天，快递哥好辛苦，秒速送达，好温暖，真心谢谢,positive
大冷天的也真是辛苦送餐师傅了，谢谢您,positive
超级聪明超级赞！！一万个好评，今天特别冷，送餐小哥辛苦了,positive
送餐快，味道好，，，，，,positive
一如既往的家乡味道！好,positive
家乡味道，真心不错。,positive
感谢骑士小哥，这么冷的天,positive
非常方便，百度骑士很赞！谢谢,positive
送餐很快～师傅很好～面也好吃,positive
经常来买，不多说了，,positive
"味道还不错,送餐师傅很不错,牛杂略咸",positive
"很好，速度很快,味道也不错",positive
师傅速度快，服务态度好，菜好吃！,positive
"很好,速度也很快,继续努力～～",positive
超级好超级好超级好啊,positive
配送很快，态度很好，五星好评,positive
配送及时，态度很好，五星好评,positive
还是一样的好吃，全吃掉了！,positive
送餐快，已经在吃了，服务特别好,positive
"送餐师傅棒棒哒,怕我冷,东西送到大厅里,好贴心！！！！",positive
配送很快，服务态度很好，五星好评,positive
送餐速度快！,positive
酸汤的牛肉面对我来说不够酸，总体都还不错,positive
挺好的，味道不错，送餐挺快,positive
很快，快递员很热情。,positive
好吃，速度也很快！分量刚好,positive
新年第一天速度依然超级快,positive
都不错，配送员很负责,positive
送餐大哥神速啊。一定要,positive
豆皮还挺好吃的，热干面也还行,positive
送餐很快！师傅辛苦了！！,positive
老板不错，焖面没有了，换了贵点的牛肉热干面，也没有另收钱，味道不错,positive
送餐超快！谢谢！给100个赞。,positive
味道不错，送到还是热的，快递大哥辛苦了,positive
第一次用，感觉很好！,positive
配送及时，味道佳。湖北人必吃,positive
"送餐太快了吧,飞一样的速度,给送餐员点个赞",positive
"热干面口淡,皮蛋还不错,送货速度很快",positive
不错哦，快递员人很好,positive
很快，不错。,positive
送餐巨快！态度超级好！面条好吃！就是花生米菠菜，花生太多了！本来想吃点菜的！,positive
又快又好！热腾腾，好吃好吃,positive
送餐小哥很负责，很快！！！,positive
挺好吃，家乡的味道～～,positive
师傅很好，辛苦啦，这么冷的天,positive
大冷天的辛苦快递师傅了～,positive
好香啊，就是稍微有一点辣,positive
美团不能送，果断换百度，很快就到了，师傅辛苦，谢谢。,positive
太快了！！简直是神速啊！！！,positive
天气不好，辛苦送餐员了,positive
快递很靠谱哦～～不错,positive
不错哦，更喜欢吃汤面,positive
"好吃,下次换个别的面,感觉哪个都好吃",positive
挺好的。配送服务也很好，辛苦了。,positive
非常地道，就是口有点重，略咸,positive
"听闻不错,亲自品尝,面的味道确实可以",positive
味道很正宗，量也很大,positive
这次味道不错，下次购买,positive
味道不错，可是没有发票！没有发票！没有发票！,positive
一如既往的好，配送非常快。,positive
外卖没有配汤，还是店里好。,positive
本来要不加葱花的，结果两份里面都有！,positive
面条很不错味道棒棒的,positive
"东西好吃,送餐小哥给力",positive
点赞！大雪天，百度骑士冒雪送餐，比预期快很多！味道好吃！,positive
味道还是那么好，服务也很好，就是速度再快点就更好了,positive
不错，速度快,positive
来的时候汤洒了！面好吃.牛肉最好在炖的烂一点.,positive
物美价廉！给的量挺大的，味道也不错，好评！(不是说现在手机APP下单送清至口香糖么？为什么这个百度配送人员没给我?,positive
快递师傅很好，很负责！饭菜也还可以。就是鸡腿有点淡了！,positive
味道不错速度快,positive
百度台太便了，大赞,positive
他家不错，挺干净的，小吃还行，就是量少～,positive
送货员很赞，很到位，在单位都送到房间,positive
态度好，人热情，没电梯爬楼送来的。,positive
速度极快，东西也好吃，赞,positive
这次送餐超快，好评，好评，好评,positive
送货超级快，服务超级好，一旦拥有别无所求,positive
很好吃呀！海带丝再更入味些就完美了！,positive
好快！配送员特别好～还送了果冻哟,positive
作为湖北人觉得还是也很正宗的！,positive
百度的自送服务非常好，希望推广到每家店,positive
还可以吧！！！送餐很快,positive
地道的碱面牛肉面，好想念的家乡的味道,positive
"百度骑士,非常好,！",positive
"送餐速度快,东西好吃",positive
面和汤分开装的，很用心，送餐也特别快，20分钟就送到了,positive
比预计时间快了好多，又快又好，好评！！,positive
很快很好。,positive
速度快………………棒棒的,positive
"好吃！味道够又不特别咸特别辣,稍微有点油,米酒也好喝不太甜刚刚好,豆腐很软海带少了点,快递小哥速度快态度也好",positive
配送很好，联系不到我还等了好久,positive
热干面有点油,positive
快递小哥太给力了，从下单到送到只用了半个小时，牛肉面都没有坨，只是豆干收了1元的打包盒的钱却只是用塑料袋装的，好在百度在线支付活动给力，省了好多钱，也无所谓了,positive
这送餐速度太快了！刚提示快递员取了餐，不出5分钟就到了。辣的真香，可上火了，不能吃太辣的,positive
很配送员很好，辛苦了，面也很好，很快,positive
速度很快，味道也好，还赠送了粥，满意,positive
好吃，但是被烫泡发了,positive
味道很好的，就是今天店家太不小心，菜品送错了，还有面里都没加花生，唉,positive
"挺好吃,送得太快了！",positive
准时到达，味道也不错。,positive
百度的自送服务不错，能看到行程,positive
"送餐超快,面不坨,味道好",positive
"点的时间比较早,店里给送了一份蔬菜不错",positive
面竟然没有tuo，有点微辣，好吃,positive
超级准时，面好辣呀！,positive
味道不错，能看到送餐员的行踪,positive
"很好吃,忘给筷子啦",positive
"送餐很快,味道很好",positive
很负责的送餐师傅！,positive
感谢配送员，我选错了地址，他也帮我送了，感谢！,positive
稍微有点腻'其他还好,positive
为什么我定的两个鸡蛋，来的时候只有一个，我以为下面有呢，吃完了都没看见，谁偷吃了呢，所以不是满星评价，请商家勿要再犯类似的低级错误！！！！！,positive
牛肉粉儿好吃好吃！,positive
辛苦了，味道不错，比想象的还要好呢！速度巨快！,positive
我只能说，好！,positive
拌面有点坨，味道很好,positive
很好，热干面有点干了，但是是正常的，好吃。,positive
东西好吃，就是只点了两份面还送错了一份！订的是牛杂面送了份牛肉面，价格也有差别呀！,positive
妈的连着两天没有筷子！！！百度外卖你们搞毛线！！！7，8个人的面。你让我们用手抓！？？？？？？？,positive
面很好吃，送餐也很快，谢谢送餐小哥,positive
面一般，好闲！快递很快,positive
超级好吃的牛肉面，真的好吃,positive
比老家的味道差点，不过还是好评！有时间去店里尝尝,positive
送餐员很迅速,positive
送餐很快，味道也不错。,positive
大热天的，谢谢配送小哥了,positive
面和粉的味道很赞啊，分量足，牛肉肥肠也给得多，豆干好大一块啊,positive
"送餐人服务态度很好,很朴实",positive
豆皮估计好久不做了，手法生疏了啊～我点的酒酿小汤圆变成了酒酿蛋花。。。,positive
味道很辣，偏辣的,positive
牛杂很好吃,positive
蛮好，面稍微有点硬。,positive
"很好吃,是家乡的味道,有人说面有点硬,就是这种味道,碱面",positive
百度骑士非常好，赞一个,positive
送餐及时，可以说很快！大冷的天儿还能保证食物温度真的很感谢配餐小哥儿，更好的是服务还周到,positive
挺好的，也很快，好评！,positive
